,LogStartTime,LogID,PullNumber,PullDuration,BossPercentage,FightPercentage,LastPhase,LastPhaseIntermission,P2Glitch,P3Defamation
897,1676901733633,wcLJ7VA4Mf6dg9Cj,48,381748,61.0,72.2,3,0,M,R
898,1677061715131,cjDV9hgwLqkCKZN8,1,106562,20.66,92.06,1,0,N,N
899,1677061839625,cjDV9hgwLqkCKZN8,2,186479,63.66,86.36,2,0,M,N
900,1677062093944,cjDV9hgwLqkCKZN8,3,418105,39.67,67.93,3,0,R,B
901,1677062680685,cjDV9hgwLqkCKZN8,4,111390,16.96,91.69,1,0,N,N
902,1677062811099,cjDV9hgwLqkCKZN8,5,279299,1.32,80.13,2,0,M,N
903,1677063693431,cjDV9hgwLqkCKZN8,6,49881,57.47,95.74,1,0,N,N
904,1677063767525,cjDV9hgwLqkCKZN8,7,184042,63.89,86.38,2,0,M,N
905,1677063970139,cjDV9hgwLqkCKZN8,8,111489,17.73,91.77,1,0,N,N
906,1677064100633,cjDV9hgwLqkCKZN8,9,194428,62.74,86.27,2,0,M,N
907,1677064318216,cjDV9hgwLqkCKZN8,10,45329,58.76,95.87,1,0,N,N
908,1677064387798,cjDV9hgwLqkCKZN8,11,401214,50.61,70.12,3,0,M,B
909,1677065347044,cjDV9hgwLqkCKZN8,12,192651,63.65,86.36,2,0,R,N
910,1677065564778,cjDV9hgwLqkCKZN8,13,90884,33.51,93.35,1,0,N,N
911,1677065673786,cjDV9hgwLqkCKZN8,14,60977,50.69,95.06,1,0,N,N
912,1677065752812,cjDV9hgwLqkCKZN8,15,54381,52.52,95.25,1,0,N,N
913,1677065824833,cjDV9hgwLqkCKZN8,16,412045,35.15,67.03,3,0,M,B
914,1677066673234,cjDV9hgwLqkCKZN8,17,196649,61.8,86.18,2,0,M,N
915,1677066889035,cjDV9hgwLqkCKZN8,18,192639,61.85,86.18,2,0,R,N
916,1677067111141,cjDV9hgwLqkCKZN8,19,420123,37.41,67.48,3,0,M,R
917,1677067798129,cjDV9hgwLqkCKZN8,20,197017,61.23,86.12,2,0,M,N
918,1677068014172,cjDV9hgwLqkCKZN8,21,394687,49.3,69.86,3,0,R,B
919,1677068460077,cjDV9hgwLqkCKZN8,22,310444,97.77,79.55,3,0,M,N
920,1677068790672,cjDV9hgwLqkCKZN8,23,358255,83.07,76.61,3,0,M,B
921,1677069523104,cjDV9hgwLqkCKZN8,24,189985,63.84,86.38,2,0,R,N
922,1677069733713,cjDV9hgwLqkCKZN8,25,405748,41.54,68.3,3,0,M,R
923,1677070168298,cjDV9hgwLqkCKZN8,26,322596,98.03,79.6,3,0,R,B
924,1677070594515,cjDV9hgwLqkCKZN8,27,100435,25.27,92.52,1,0,N,N
925,1677071562695,cjDV9hgwLqkCKZN8,28,91782,24.83,92.48,1,0,N,N
926,1677071673092,cjDV9hgwLqkCKZN8,29,114859,12.08,91.2,1,0,N,N
927,1677071842260,cjDV9hgwLqkCKZN8,31,197037,61.73,86.17,2,0,M,N
928,1677072064750,cjDV9hgwLqkCKZN8,32,198364,62.45,86.24,2,0,R,N
929,1677072280870,cjDV9hgwLqkCKZN8,33,134008,0.09,90.0,1,0,N,N
930,1677072432657,cjDV9hgwLqkCKZN8,34,361527,75.94,75.18,3,0,R,R
931,1677072818613,cjDV9hgwLqkCKZN8,35,406383,42.39,68.47,3,0,R,B
932,1677073318385,cjDV9hgwLqkCKZN8,36,61222,51.24,95.12,1,0,N,N
933,1677073413920,cjDV9hgwLqkCKZN8,37,402256,42.51,68.5,3,0,R,B
934,1677073838939,cjDV9hgwLqkCKZN8,38,133902,0.23,90.02,1,0,N,N
935,1677073990098,cjDV9hgwLqkCKZN8,39,49719,59.22,95.92,1,0,N,N
936,1677074056273,cjDV9hgwLqkCKZN8,40,404839,44.55,68.91,3,0,R,R
937,1677146818447,1dgnYypaGPCAJwzD,1,198830,64.69,86.46,2,0,R,N
938,1677147037325,1dgnYypaGPCAJwzD,2,50724,57.31,95.73,1,0,N,N
939,1677147109047,1dgnYypaGPCAJwzD,3,189199,64.11,86.41,2,0,M,N
940,1677147315229,1dgnYypaGPCAJwzD,4,465122,11.98,62.39,3,0,M,B
941,1677147847422,1dgnYypaGPCAJwzD,5,351859,76.38,75.27,3,0,R,B
942,1677148222521,1dgnYypaGPCAJwzD,6,74343,40.83,94.08,1,0,N,N
943,1677148656371,1dgnYypaGPCAJwzD,7,133961,0.05,90.0,1,0,N,N
944,1677148807782,1dgnYypaGPCAJwzD,8,193265,75.8,87.58,2,0,M,N
945,1677149182915,1dgnYypaGPCAJwzD,9,43481,59.18,95.91,1,0,N,N
946,1677149244240,1dgnYypaGPCAJwzD,10,375306,64.41,72.88,3,0,M,B
947,1677149674445,1dgnYypaGPCAJwzD,11,51996,53.72,95.37,1,0,N,N
948,1677149748546,1dgnYypaGPCAJwzD,12,114539,10.47,91.04,1,0,N,N
949,1677150382704,1dgnYypaGPCAJwzD,13,374907,62.22,72.44,3,0,R,R
950,1677150780105,1dgnYypaGPCAJwzD,14,118942,7.7,90.77,1,0,N,N
951,1677150919857,1dgnYypaGPCAJwzD,15,188523,62.74,86.27,2,0,M,N
952,1677151127127,1dgnYypaGPCAJwzD,16,97659,22.66,92.26,1,0,N,N
953,1677151383265,1dgnYypaGPCAJwzD,17,117483,10.31,91.03,1,0,N,N
954,1677151604032,1dgnYypaGPCAJwzD,18,91828,30.03,93.0,1,0,N,N
955,1677151716281,1dgnYypaGPCAJwzD,19,72383,43.74,94.37,1,0,N,N
956,1677151809497,1dgnYypaGPCAJwzD,20,67202,46.34,94.63,1,0,N,N
957,1677152240303,1dgnYypaGPCAJwzD,21,112794,16.87,91.68,1,0,N,N
958,1677233400354,qC1FRQyMaJDb2vAV,1,322944,97.94,79.58,3,0,R,B
959,1677233793931,qC1FRQyMaJDb2vAV,2,133959,0.06,90.0,1,0,N,N
960,1677233952468,qC1FRQyMaJDb2vAV,3,392171,49.99,69.99,3,0,R,B
961,1677234367077,qC1FRQyMaJDb2vAV,4,134069,0.4,90.04,1,0,N,N
962,1677234521011,qC1FRQyMaJDb2vAV,5,190248,64.98,86.49,2,0,M,N
963,1677234729189,qC1FRQyMaJDb2vAV,6,339800,79.66,75.93,3,0,R,R
964,1677235408227,qC1FRQyMaJDb2vAV,8,374895,60.01,72.0,3,0,M,B
965,1677235912217,qC1FRQyMaJDb2vAV,9,320279,99.07,79.81,3,0,R,R
966,1677236605411,qC1FRQyMaJDb2vAV,11,97837,23.5,92.35,1,0,N,N
967,1677236722797,qC1FRQyMaJDb2vAV,12,279401,0.03,80.0,2,0,M,N
968,1677237390717,qC1FRQyMaJDb2vAV,13,189777,64.17,86.41,2,0,M,N
969,1677237605195,qC1FRQyMaJDb2vAV,14,54474,53.44,95.34,1,0,N,N
970,1677238009139,qC1FRQyMaJDb2vAV,15,23322,85.12,98.51,1,0,N,N
971,1677238054175,qC1FRQyMaJDb2vAV,16,278549,1.38,80.13,2,0,R,N
972,1677238354701,qC1FRQyMaJDb2vAV,17,106864,18.86,91.88,1,0,N,N
973,1677238480076,qC1FRQyMaJDb2vAV,18,107146,16.06,91.6,1,0,N,N
974,1677238617625,qC1FRQyMaJDb2vAV,19,414955,36.04,67.2,3,0,R,B
975,1677239209905,qC1FRQyMaJDb2vAV,20,110103,21.52,92.15,1,0,N,N
976,1677240294015,qC1FRQyMaJDb2vAV,22,42207,59.93,95.99,1,0,N,N
977,1677240353812,qC1FRQyMaJDb2vAV,23,190671,67.81,86.78,2,0,R,N
978,1677240563387,qC1FRQyMaJDb2vAV,24,460363,12.44,62.48,3,0,R,R
979,1677241273471,qC1FRQyMaJDb2vAV,25,112793,12.61,91.26,1,0,N,N
980,1677241403495,qC1FRQyMaJDb2vAV,26,191110,63.98,86.39,2,0,M,N
981,1677241997795,qC1FRQyMaJDb2vAV,27,34013,72.02,97.2,1,0,N,N
982,1677242108146,qC1FRQyMaJDb2vAV,28,74494,48.74,94.87,1,0,N,N
983,1677242201630,qC1FRQyMaJDb2vAV,29,191005,63.21,86.32,2,0,R,N
984,1677242454318,qC1FRQyMaJDb2vAV,30,191034,64.94,86.49,2,0,M,N
985,1677242670159,qC1FRQyMaJDb2vAV,31,103927,21.17,92.11,1,0,N,N
986,1677242878180,qC1FRQyMaJDb2vAV,33,122941,7.45,90.74,1,0,N,N
987,1677243076412,qC1FRQyMaJDb2vAV,34,45707,57.48,95.74,1,0,N,N
988,1677243141623,qC1FRQyMaJDb2vAV,35,191374,63.15,86.31,2,0,M,N
989,1677243862275,qC1FRQyMaJDb2vAV,36,459499,3.75,60.75,3,0,R,B
990,1677244476358,qC1FRQyMaJDb2vAV,37,58583,53.19,95.31,1,0,N,N
991,1677244553406,qC1FRQyMaJDb2vAV,38,60993,51.16,95.11,1,0,N,N
992,1677244646349,qC1FRQyMaJDb2vAV,39,464681,7.57,61.51,3,0,M,R
993,1677245554196,qC1FRQyMaJDb2vAV,40,52007,54.45,95.44,1,0,N,N
994,1677245623120,qC1FRQyMaJDb2vAV,41,464670,2.32,60.46,3,0,M,B
995,1677246284662,qC1FRQyMaJDb2vAV,42,134189,0.1,90.01,1,0,N,N
996,1677246447666,qC1FRQyMaJDb2vAV,43,277301,3.62,80.36,2,0,R,N
997,1677246746916,qC1FRQyMaJDb2vAV,44,348798,72.02,74.4,3,0,R,R
998,1677405846453,j8YymwRCZBdkbNXH,1,39391,63.6,96.36,1,0,N,N
999,1677405908688,j8YymwRCZBdkbNXH,2,503063,76.96,57.69,4,0,M,B
1000,1677406611357,j8YymwRCZBdkbNXH,3,350779,72.36,74.47,3,0,R,B
1001,1677407048719,j8YymwRCZBdkbNXH,4,215877,55.01,85.5,2,0,M,N
1002,1677407282977,j8YymwRCZBdkbNXH,5,384145,65.01,73.0,3,0,M,R
1003,1677408121626,j8YymwRCZBdkbNXH,6,58564,49.85,94.98,1,0,N,N
1004,1677408195980,j8YymwRCZBdkbNXH,7,169779,69.79,86.97,2,0,M,N
1005,1677408391734,3kZPBzfm82vjwFaH,8,133929,0.12,90.01,1,0,N,N
1006,1677408549827,3kZPBzfm82vjwFaH,9,503268,71.69,57.16,4,0,R,R
1007,1677409136337,3kZPBzfm82vjwFaH,10,394066,48.69,69.73,3,0,M,B
1008,1677410025384,3kZPBzfm82vjwFaH,11,40827,62.13,96.21,1,0,N,N
1009,1677410117658,3kZPBzfm82vjwFaH,13,384129,54.28,70.85,3,0,R,R
1010,1677410876829,j8YymwRCZBdkbNXH,14,278777,7.57,80.75,2,0,M,N
1011,1677411189736,j8YymwRCZBdkbNXH,15,188331,64.64,86.46,2,0,M,N
1012,1677411449868,j8YymwRCZBdkbNXH,17,51893,55.76,95.57,1,0,N,N
1013,1677411529344,j8YymwRCZBdkbNXH,18,341110,74.4,74.88,3,0,M,B
1014,1677411888647,j8YymwRCZBdkbNXH,19,463999,0.47,60.09,3,0,M,B
1015,1677413503827,j8YymwRCZBdkbNXH,20,47946,56.98,95.69,1,0,N,N
1016,1677413567343,j8YymwRCZBdkbNXH,21,407312,37.63,67.52,3,0,R,B
1017,1677414004954,j8YymwRCZBdkbNXH,22,133976,0.02,90.0,1,0,N,N
1018,1677414156909,j8YymwRCZBdkbNXH,23,251745,24.32,82.43,2,0,M,N
1019,1677414428727,3kZPBzfm82vjwFaH,24,191921,69.34,86.93,2,0,R,N
1020,1677414736380,3kZPBzfm82vjwFaH,25,104323,23.89,92.38,1,0,N,N
1021,1677414858240,j8YymwRCZBdkbNXH,26,351639,73.87,74.77,3,0,M,B
1022,1677415689541,3kZPBzfm82vjwFaH,27,462276,1.1,60.22,3,0,R,B
1023,1677416872835,3kZPBzfm82vjwFaH,28,455800,14.15,62.83,3,0,R,R
1024,1677417497224,j8YymwRCZBdkbNXH,29,25532,79.53,97.95,1,0,N,N
1025,1677417497225,3kZPBzfm82vjwFaH,29,25531,79.53,97.95,1,0,N,N
1026,1677417541084,3kZPBzfm82vjwFaH,30,342934,71.51,74.3,3,0,M,R
1027,1677417913777,3kZPBzfm82vjwFaH,31,414213,34.22,66.84,3,0,R,B
1028,1677418360295,j8YymwRCZBdkbNXH,32,192030,62.88,86.28,2,0,R,N
1029,1677418940916,j8YymwRCZBdkbNXH,33,134001,1.0,90.1,1,0,N,N
1030,1677419104440,j8YymwRCZBdkbNXH,34,375965,56.81,71.36,3,0,R,B
1031,1677419504702,j8YymwRCZBdkbNXH,35,38353,64.78,96.47,1,0,N,N
1032,1677419561515,3kZPBzfm82vjwFaH,36,345347,71.32,74.26,3,0,R,R
1033,1677492394097,A7v9MmQCFYnbpK4N,1,45831,57.62,95.76,1,0,N,N
1034,1677492459089,A7v9MmQCFYnbpK4N,2,100055,24.94,92.49,1,0,N,N
1035,1677492613541,A7v9MmQCFYnbpK4N,4,51181,56.92,95.69,1,0,N,N
1036,1677492702900,A7v9MmQCFYnbpK4N,5,387662,50.88,70.17,3,0,R,R
1037,1677493233769,A7v9MmQCFYnbpK4N,6,96958,26.95,92.69,1,0,N,N
1038,1677493349618,A7v9MmQCFYnbpK4N,7,195523,63.23,86.32,2,0,R,N
1039,1677493563895,A7v9MmQCFYnbpK4N,8,341500,69.4,73.88,3,0,R,B
1040,1677493926839,A7v9MmQCFYnbpK4N,9,508827,64.65,56.46,4,0,M,R
1041,1677495072058,A7v9MmQCFYnbpK4N,10,117717,7.99,90.79,1,0,N,N
1042,1677495211426,A7v9MmQCFYnbpK4N,11,56868,51.34,95.13,1,0,N,N
1043,1677495286049,A7v9MmQCFYnbpK4N,12,119420,10.33,91.03,1,0,N,N
1044,1677495429615,A7v9MmQCFYnbpK4N,13,34632,65.2,96.52,1,0,N,N
1045,1677495482682,A7v9MmQCFYnbpK4N,14,200907,60.8,86.08,2,0,R,N
1046,1677495704919,A7v9MmQCFYnbpK4N,15,371553,63.3,72.66,3,0,R,R
1047,1677496546193,A7v9MmQCFYnbpK4N,17,97920,30.65,93.06,1,0,N,N
1048,1677496667882,A7v9MmQCFYnbpK4N,18,96648,23.65,92.36,1,0,N,N
1049,1677496782087,A7v9MmQCFYnbpK4N,19,109215,16.15,91.61,1,0,N,N
1050,1677496916228,A7v9MmQCFYnbpK4N,20,119695,14.41,91.44,1,0,N,N
1051,1677497199518,A7v9MmQCFYnbpK4N,21,384267,49.4,69.88,3,0,R,R
1052,1677497603317,A7v9MmQCFYnbpK4N,22,104901,17.27,91.72,1,0,N,N
1053,1677497726274,A7v9MmQCFYnbpK4N,23,54328,53.59,95.35,1,0,N,N
1054,1677497797671,A7v9MmQCFYnbpK4N,24,131031,3.79,90.37,1,0,N,N
1055,1677499050026,A7v9MmQCFYnbpK4N,26,57755,51.46,95.14,1,0,N,N
1056,1677499124353,A7v9MmQCFYnbpK4N,27,465755,0.7,60.14,3,0,M,B
1057,1677499634424,A7v9MmQCFYnbpK4N,28,466543,5.76,61.15,3,0,M,B
1058,1677500546977,A7v9MmQCFYnbpK4N,29,70086,44.68,94.46,1,0,N,N
1059,1677500634971,A7v9MmQCFYnbpK4N,30,313204,99.92,79.98,3,0,M,N
1060,1677500967999,A7v9MmQCFYnbpK4N,31,61139,48.81,94.88,1,0,N,N
1061,1677501078530,A7v9MmQCFYnbpK4N,33,78096,42.03,94.2,1,0,N,N
1062,1677501181392,A7v9MmQCFYnbpK4N,34,249822,30.89,83.08,2,0,R,N
1063,1677501455160,A7v9MmQCFYnbpK4N,35,362127,63.03,72.6,3,0,M,B
1064,1677501912659,A7v9MmQCFYnbpK4N,36,383984,58.76,71.75,3,0,R,B
1065,1677502337566,A7v9MmQCFYnbpK4N,37,413866,32.13,66.42,3,0,M,R
1066,1677503123749,A7v9MmQCFYnbpK4N,38,358122,65.59,73.11,3,0,R,B
1067,1677503508672,A7v9MmQCFYnbpK4N,39,362037,65.55,73.11,3,0,M,R
1068,1677503931902,A7v9MmQCFYnbpK4N,40,510611,61.36,56.13,4,0,M,B
1069,1677504880421,A7v9MmQCFYnbpK4N,42,47632,57.22,95.72,1,0,N,N
1070,1677504945871,A7v9MmQCFYnbpK4N,43,186703,61.87,86.18,2,0,R,N
1071,1677505163466,A7v9MmQCFYnbpK4N,44,43337,58.43,95.84,1,0,N,N
1072,1677505226501,A7v9MmQCFYnbpK4N,45,220042,58.48,85.84,2,0,M,N
1073,1677505485536,A7v9MmQCFYnbpK4N,46,342854,68.49,73.69,3,0,M,B
1074,1677505846165,A7v9MmQCFYnbpK4N,47,104795,18.98,91.89,1,0,N,N
1075,1677506042742,A7v9MmQCFYnbpK4N,48,468411,2.56,60.51,3,0,R,B
1076,1677665070060,zg7F42DmrCkYLbnT,1,507227,64.66,56.46,4,0,M,R
1077,1677665638211,zg7F42DmrCkYLbnT,2,200768,61.6,86.16,2,0,R,N
1078,1677665934556,zg7F42DmrCkYLbnT,3,523976,33.06,53.3,4,0,M,B
1079,1677667231944,zg7F42DmrCkYLbnT,4,514511,67.01,56.7,4,0,R,R
1080,1677667973980,zg7F42DmrCkYLbnT,6,112982,26.56,92.65,1,0,N,N
1081,1677668635664,zg7F42DmrCkYLbnT,7,122825,3.88,90.38,1,0,N,N
1082,1677668778576,zg7F42DmrCkYLbnT,8,160367,71.54,87.15,2,0,N,N
1083,1677668956057,zg7F42DmrCkYLbnT,9,122892,14.84,91.48,1,0,N,N
1084,1677669100456,zg7F42DmrCkYLbnT,10,66246,46.48,94.64,1,0,N,N
1085,1677669184830,zg7F42DmrCkYLbnT,11,463614,0.31,60.06,3,0,R,R
1086,1677669688409,zg7F42DmrCkYLbnT,12,191965,61.01,86.1,2,0,M,N
1087,1677669900529,zg7F42DmrCkYLbnT,13,103940,17.95,91.79,1,0,N,N
1088,1677670329769,zg7F42DmrCkYLbnT,14,463021,0.89,60.17,3,0,M,B
1089,1677670819112,zg7F42DmrCkYLbnT,15,103978,19.04,91.9,1,0,N,N
1090,1677670941670,zg7F42DmrCkYLbnT,16,520148,23.52,52.35,4,0,R,R
1091,1677671504737,zg7F42DmrCkYLbnT,17,43409,58.25,95.82,1,0,N,N
1092,1677671570586,zg7F42DmrCkYLbnT,18,61216,46.94,94.69,1,0,N,N
1093,1677672524621,zg7F42DmrCkYLbnT,19,118755,16.12,91.61,1,0,N,N
1094,1677672662082,zg7F42DmrCkYLbnT,20,133913,0.07,90.0,1,0,N,N
1095,1677672813851,zg7F42DmrCkYLbnT,21,353989,73.69,74.73,3,0,R,R
1096,1677673236861,zg7F42DmrCkYLbnT,22,467072,0.37,60.07,3,0,M,B
1097,1677673753834,zg7F42DmrCkYLbnT,23,118824,8.29,90.82,1,0,N,N
1098,1677673934777,zg7F42DmrCkYLbnT,24,277199,0.28,80.02,2,0,M,N
1099,1677674925671,zg7F42DmrCkYLbnT,26,43326,58.34,95.83,1,0,N,N
1100,1677674993931,zg7F42DmrCkYLbnT,27,191811,61.84,86.18,2,0,M,N
1101,1677675209515,zg7F42DmrCkYLbnT,28,43013,64.17,96.41,1,0,N,N
1102,1677675461958,zg7F42DmrCkYLbnT,30,372870,60.18,72.03,3,0,M,R
1103,1677675868204,zg7F42DmrCkYLbnT,31,56441,54.12,95.41,1,0,N,N
1104,1677676092016,zg7F42DmrCkYLbnT,32,70498,46.25,94.62,1,0,N,N
1105,1677676179740,zg7F42DmrCkYLbnT,33,392658,43.91,68.78,3,0,M,R
1106,1677676618216,zg7F42DmrCkYLbnT,34,104247,20.59,92.05,1,0,N,N
1107,1677676740419,zg7F42DmrCkYLbnT,35,325415,87.41,77.48,3,0,M,R
1108,1677677082985,zg7F42DmrCkYLbnT,36,385048,48.47,69.69,3,0,M,R
1109,1677677910982,zg7F42DmrCkYLbnT,37,57938,51.1,95.11,1,0,N,N
1110,1677677987654,zg7F42DmrCkYLbnT,38,465128,0.99,60.19,3,0,R,R
1111,1677678511909,zg7F42DmrCkYLbnT,40,43331,59.02,95.9,1,0,N,N
1112,1677678580070,zg7F42DmrCkYLbnT,41,52007,56.72,95.67,1,0,N,N
1113,1677678650470,zg7F42DmrCkYLbnT,42,190454,60.86,86.08,2,0,M,N
1114,1677678858867,zg7F42DmrCkYLbnT,43,91758,25.53,92.55,1,0,N,N
1115,1677751556083,Lbjq1KGYQptd9a64,1,192692,63.55,86.35,2,0,R,N
1116,1677751833066,Lbjq1KGYQptd9a64,2,524987,21.07,52.1,4,0,M,R
1117,1677752960078,Lbjq1KGYQptd9a64,3,366394,61.53,72.3,3,0,R,R
1118,1677753519782,Lbjq1KGYQptd9a64,4,397778,52.06,70.41,3,0,R,B
1119,1677754061700,Lbjq1KGYQptd9a64,5,69274,45.25,94.52,1,0,N,N
1120,1677754149886,Lbjq1KGYQptd9a64,6,39658,63.37,96.33,1,0,N,N
1121,1677754213183,Lbjq1KGYQptd9a64,7,466274,6.41,61.28,3,0,M,R
1122,1677754737147,Lbjq1KGYQptd9a64,8,358398,67.62,73.52,3,0,M,B
1123,1677755533612,Lbjq1KGYQptd9a64,9,351787,65.4,73.08,3,0,M,R
1124,1677756110772,Lbjq1KGYQptd9a64,10,23340,81.92,98.19,1,0,N,N
1125,1677756196102,Lbjq1KGYQptd9a64,11,54328,53.31,95.33,1,0,N,N
1126,1677756268285,Lbjq1KGYQptd9a64,12,98258,24.93,92.49,1,0,N,N
1127,1677756458678,Lbjq1KGYQptd9a64,13,365279,61.97,72.39,3,0,M,B
1128,1677756850643,Lbjq1KGYQptd9a64,14,63391,47.37,94.73,1,0,N,N
1129,1677756932213,Lbjq1KGYQptd9a64,15,152639,85.36,88.53,2,0,N,N
1130,1677757103369,Lbjq1KGYQptd9a64,16,406739,36.23,67.24,3,0,R,B
1131,1677757543404,Lbjq1KGYQptd9a64,17,365054,63.16,72.63,3,0,M,B
1132,1677759151823,Lbjq1KGYQptd9a64,18,25277,94.65,99.46,1,0,N,N
1133,1677759195846,Lbjq1KGYQptd9a64,19,133990,0.59,90.05,1,0,N,N
1134,1677759348686,Lbjq1KGYQptd9a64,20,97120,25.44,92.54,1,0,N,N
1135,1677759476528,Lbjq1KGYQptd9a64,21,306995,100.0,80.0,3,0,M,N
1136,1677759806965,Lbjq1KGYQptd9a64,22,396373,42.62,68.52,3,0,R,R
1137,1677760225317,Lbjq1KGYQptd9a64,23,74574,47.38,94.73,1,0,N,N
1138,1677760320105,Lbjq1KGYQptd9a64,24,37003,66.14,96.61,1,0,N,N
1139,1677760818354,Lbjq1KGYQptd9a64,25,43017,64.28,96.42,1,0,N,N
1140,1677760879232,Lbjq1KGYQptd9a64,26,189382,62.87,86.28,2,0,M,N
1141,1677761089374,Lbjq1KGYQptd9a64,27,395643,46.56,69.31,3,0,R,R
1142,1677761506519,Lbjq1KGYQptd9a64,28,377796,57.16,71.43,3,0,M,B
1143,1677762047139,Lbjq1KGYQptd9a64,29,515701,65.38,56.53,4,0,R,R
1144,1677762662107,Lbjq1KGYQptd9a64,30,104417,15.28,91.52,1,0,N,N
1145,1677762817473,Lbjq1KGYQptd9a64,32,337101,87.91,77.58,3,0,M,R
1146,1677763177118,Lbjq1KGYQptd9a64,33,100161,22.4,92.24,1,0,N,N
1147,1677763311802,Lbjq1KGYQptd9a64,34,415926,33.67,66.73,3,0,M,B
1148,1677764225928,Lbjq1KGYQptd9a64,35,356545,65.39,73.07,3,0,R,R
1149,1677764643300,Lbjq1KGYQptd9a64,36,280417,0.73,80.07,2,0,R,N
1150,1677764947689,Lbjq1KGYQptd9a64,37,524958,24.42,52.44,4,0,M,R
1151,1677838498840,YQr9WpqTLw3VBhC8,1,58639,51.8,95.18,1,0,N,N
1152,1677838575263,YQr9WpqTLw3VBhC8,2,98726,22.89,92.28,1,0,N,N
1153,1677838693997,YQr9WpqTLw3VBhC8,3,99732,23.74,92.37,1,0,N,N
1154,1677838810946,YQr9WpqTLw3VBhC8,4,133947,0.47,90.04,1,0,N,N
1155,1677838962001,YQr9WpqTLw3VBhC8,5,58722,52.46,95.24,1,0,N,N
1156,1677839039888,YQr9WpqTLw3VBhC8,6,385540,57.69,71.53,3,0,R,B
1157,1677839567502,YQr9WpqTLw3VBhC8,7,319497,100.0,80.0,3,0,R,N
1158,1677839906832,YQr9WpqTLw3VBhC8,8,133936,0.42,90.04,1,0,N,N
1159,1677840070494,YQr9WpqTLw3VBhC8,9,97930,24.29,92.42,1,0,N,N
1160,1677840188771,YQr9WpqTLw3VBhC8,10,110699,18.94,91.89,1,0,N,N
1161,1677840787559,YQr9WpqTLw3VBhC8,11,344088,69.4,73.88,3,0,R,R
1162,1677841163370,YQr9WpqTLw3VBhC8,12,528805,41.87,54.18,4,0,R,R
1163,1677841763350,YQr9WpqTLw3VBhC8,13,178294,62.09,86.2,2,0,M,N
1164,1677841985043,YQr9WpqTLw3VBhC8,14,63382,48.08,94.8,1,0,N,N
1165,1677842456205,YQr9WpqTLw3VBhC8,15,103949,21.45,92.14,1,0,N,N
1166,1677842615451,YQr9WpqTLw3VBhC8,16,52331,54.01,95.4,1,0,N,N
1167,1677842740657,YQr9WpqTLw3VBhC8,17,190806,62.16,86.21,2,0,M,N
1168,1677842996864,YQr9WpqTLw3VBhC8,18,37439,63.61,96.36,1,0,N,N
1169,1677843129148,YQr9WpqTLw3VBhC8,19,45497,57.01,95.7,1,0,N,N
1170,1677843195750,YQr9WpqTLw3VBhC8,20,63270,48.39,94.83,1,0,N,N
1171,1677843407643,YQr9WpqTLw3VBhC8,21,185238,64.84,86.48,2,0,M,N
1172,1677843617458,YQr9WpqTLw3VBhC8,22,527444,40.79,54.07,4,0,R,B
1173,1677844218123,YQr9WpqTLw3VBhC8,23,98449,19.96,91.99,1,0,N,N
1174,1677844337124,YQr9WpqTLw3VBhC8,24,396447,43.79,68.75,3,0,R,B
1175,1677844815231,YQr9WpqTLw3VBhC8,25,189330,62.82,86.28,2,0,M,N
1176,1677845027689,YQr9WpqTLw3VBhC8,26,525709,22.08,52.2,4,0,M,R
1177,1678010659614,VZBcd7QywpfrqMkm,1,351995,73.72,74.74,3,0,R,R
1178,1678011072477,VZBcd7QywpfrqMkm,3,59264,50.57,95.05,1,0,N,N
1179,1678011150258,VZBcd7QywpfrqMkm,4,55518,52.8,95.28,1,0,N,N
1180,1678011225092,VZBcd7QywpfrqMkm,5,50558,56.54,95.65,1,0,N,N
1181,1678011296206,VZBcd7QywpfrqMkm,6,415018,36.74,67.34,3,0,R,R
1182,1678011890799,VZBcd7QywpfrqMkm,7,526995,22.23,52.22,4,0,R,R
1183,1678012598873,VZBcd7QywpfrqMkm,10,102214,20.97,92.09,1,0,N,N
1184,1678013665400,VZBcd7QywpfrqMkm,11,101721,20.13,92.01,1,0,N,N
1185,1678013790009,VZBcd7QywpfrqMkm,12,119413,9.01,90.9,1,0,N,N
1186,1678013927586,VZBcd7QywpfrqMkm,13,66668,47.35,94.73,1,0,N,N
1187,1678014014886,VZBcd7QywpfrqMkm,14,90587,25.97,92.59,1,0,N,N
1188,1678014124125,VZBcd7QywpfrqMkm,15,465357,1.93,60.38,3,0,R,B
1189,1678014626185,VZBcd7QywpfrqMkm,16,47725,55.99,95.59,1,0,N,N
1190,1678014693091,VZBcd7QywpfrqMkm,17,416883,33.5,66.7,3,0,M,B
1191,1678015132268,VZBcd7QywpfrqMkm,18,527512,52.85,55.28,4,0,M,B
1192,1678016032279,VZBcd7QywpfrqMkm,19,509462,70.81,57.08,4,0,M,R
1193,1678017280559,VZBcd7QywpfrqMkm,20,60271,50.97,95.09,1,0,N,N
1194,1678017360092,VZBcd7QywpfrqMkm,21,191381,62.22,86.22,2,0,M,N
1195,1678018346838,VZBcd7QywpfrqMkm,22,57095,53.75,95.37,1,0,N,N
1196,1678018424725,VZBcd7QywpfrqMkm,23,110419,15.3,91.53,1,0,N,N
1197,1678018555493,VZBcd7QywpfrqMkm,24,122844,15.3,91.53,1,0,N,N
