Rank,Job,Link,Astrologian,Bard,BlackMage,DarkKnight,Dragoon,Machinist,Monk,Ninja,Paladin,Scholar,Summoner,Warrior,WhiteMage,Red Mage,Samurai,Dancer,Gunbreaker,Reaper,Sage,TotalDPS,TotalTime,P1DPS,P1Time,P2DPS,P2Time,P3DPS,P3Time,P4DPS,P4Time,P5DPS,P5Time,P6DPS,P6Time
2387,WhiteMage,https://www.fflogs.com/reports/RtKpxH6h87BCTd4M#fight=3&type=damage-done,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,6424.7,1144.2s,6056.6,129.7s,7581.4,145.0s,5983.0,192.8s,6331.2,71.6s,7435.9,286.0s,5832.3,319.1s
2388,WhiteMage,https://www.fflogs.com/reports/wQrJKyMFkmPAvtjW#fight=15&type=damage-done,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,6321.8,1144.8s,5945.6,128.7s,7743.7,142.5s,5841.6,193.1s,6552.2,71.7s,6868.8,286.0s,5844.2,322.9s
2389,WhiteMage,https://www.fflogs.com/reports/a:pPzhGJwgXfbrkR46#fight=8&type=damage-done,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,6297.6,1141.7s,5893.5,128.6s,7394.2,143.5s,6266.2,190.0s,6073.4,71.6s,7516.3,286.0s,5428.2,322.0s
2390,Scholar,https://www.fflogs.com/reports/WAXrxhgZkBqMwK9f#fight=10&type=damage-done,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,6418.7,1139.8s,6633.9,128.4s,7031.9,139.9s,6134.0,191.7s,6577.7,71.6s,6989.4,286.0s,5889.2,322.2s
2391,WhiteMage,https://www.fflogs.com/reports/NGM7ZzkCL892yXxf#fight=42&type=damage-done,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,6416.8,1140.3s,6023.1,129.1s,7068.3,141.9s,6371.4,191.9s,7308.0,71.4s,7231.1,285.9s,5731.9,320.1s
2392,WhiteMage,https://www.fflogs.com/reports/9zMHTK8pGwjDAdBR#fight=90&type=damage-done,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,6415.6,1144.7s,6108.3,128.6s,7632.2,142.8s,6547.7,193.0s,5809.8,71.7s,6459.2,286.1s,6066.0,322.6s
2393,WhiteMage,https://www.fflogs.com/reports/1KMRA6q8xNTdDwX2#fight=22&type=damage-done,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,6260.0,1143.8s,5743.4,130.2s,8256.1,139.3s,5732.2,193.4s,7221.5,71.6s,7288.4,286.1s,5253.9,323.2s
2394,Astrologian,https://www.fflogs.com/reports/B1Wkyb8Jz3ZrRcFx#fight=9&type=damage-done,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,6413.8,1133.4s,5833.5,128.3s,6845.0,143.7s,6415.7,184.4s,6656.0,71.6s,7288.8,286.1s,5980.1,319.4s
2395,Scholar,https://www.fflogs.com/reports/M6PpyvkK3rh29XzV#fight=3&type=damage-done,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,6413.5,1136.3s,6381.8,129.1s,6490.0,138.8s,6551.8,190.3s,5423.3,71.6s,6991.7,286.1s,6207.3,320.4s
2396,WhiteMage,https://www.fflogs.com/reports/wNLXvdmVFGM8xnZA#fight=14&type=damage-done,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,6276.0,1139.4s,5931.4,128.8s,8104.3,142.1s,5850.6,191.7s,7000.2,71.6s,6398.2,286.1s,5696.9,319.2s
2397,Astrologian,https://www.fflogs.com/reports/yMNZLmJBAXkV7rj9#fight=8&type=damage-done,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,6273.7,1138.9s,6057.5,127.7s,6574.8,142.5s,6091.3,190.3s,5253.8,71.6s,6992.7,286.0s,6179.7,320.8s
2398,WhiteMage,https://www.fflogs.com/reports/JvzyZkDhtj91XbRV#fight=35&type=damage-done,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,6400.6,1140.9s,5955.4,128.3s,7234.3,143.9s,6264.3,191.8s,6314.2,71.6s,6787.5,286.0s,6142.8,319.4s
2399,WhiteMage,https://www.fflogs.com/reports/fXPCKVJ8q2GcmWwF#fight=34&type=damage-done,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,6397.7,1145.5s,5903.2,129.8s,7609.9,143.8s,6370.2,192.4s,5334.2,71.6s,6897.9,286.1s,6080.2,321.7s
2400,WhiteMage,https://www.fflogs.com/reports/rqpJLBja6fGnVx9Y#fight=11&type=damage-done,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,6394.2,1145.8s,6031.4,129.4s,7461.4,145.4s,6105.1,191.9s,5334.2,71.8s,7142.2,286.0s,6090.5,321.3s
2401,Astrologian,https://www.fflogs.com/reports/bcAhCrQH1t6NvyJg#fight=111&type=damage-done,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,6369.8,1138.5s,5936.4,128.9s,6938.8,141.9s,6568.8,187.5s,5562.4,71.6s,6836.1,286.0s,6137.8,322.6s
2402,Scholar,https://www.fflogs.com/reports/DyGdKFApZCk3vJHM#fight=55&type=damage-done,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,6392.7,1139.1s,6293.6,127.9s,6846.8,141.9s,5789.6,189.8s,7465.6,71.6s,7171.0,286.1s,5963.3,321.8s
