,Rank,Job,Link,Astrologian,Bard,BlackMage,DarkKnight,Dragoon,Machinist,Monk,Ninja,Paladin,Scholar,Summoner,Warrior,WhiteMage,Red Mage,Samurai,Dancer,Gunbreaker,Reaper,Sage,TotalDPS,TotalTime,P1DPS,P1Time,P2DPS,P2Time,P3DPS,P3Time,P4DPS,P4Time,P5DPS,P5Time,P6DPS,P6Time
2329,2330,WhiteMage,https://www.fflogs.com/reports/taCQw2Wb3Ykqpr1A#fight=38&type=damage-done,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,6527.4,1146.3,5876.7,129.6,7875.5,143.9,6473.9,193.1,7043.8,71.6,7465.5,285.9,5682.0,322.1
2330,2331,WhiteMage,https://www.fflogs.com/reports/a:g41BfZWqPjvpwCmJ#fight=4&type=damage-done,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,6526.3,1141.2,6526.2,129.4,7308.9,143.1,6497.5,189.2,7287.2,71.6,7006.3,285.9,5792.5,321.9
2331,2332,WhiteMage,https://www.fflogs.com/reports/YNn68jGQ74PwLgX9#fight=24&type=damage-done,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,6512.7,1137.2,6512.8,129.3,7626.9,141.3,5809.2,190.9,8589.9,71.6,7089.2,286.1,5708.8,318.0
2332,2333,WhiteMage,https://www.fflogs.com/reports/M1AdDXt2jJWHrKG4#fight=34&type=damage-done,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,6511.2,1134.9,6078.9,125.9,7871.8,143.1,6240.8,187.0,6687.9,71.6,7195.5,285.9,5881.3,321.5
2333,2334,Scholar,https://www.fflogs.com/reports/YBQjy8KrMcTqfmZn#fight=18&type=damage-done,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,6501.9,1142.3,6517.6,128.3,6420.0,145.0,5843.5,193.4,7649.2,71.6,7466.0,285.9,6167.0,318.2
2334,2335,WhiteMage,https://www.fflogs.com/reports/PkZYwhTaG1X8MQyr#fight=7&type=damage-done,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,6499.6,1146.3,5720.1,130.1,7140.3,143.8,5812.3,192.6,7170.1,71.5,7488.9,286.1,6344.2,322.2
2335,2336,Astrologian,https://www.fflogs.com/reports/6Nc8FAnLZQwzj721#fight=9&type=damage-done,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,6473.6,1145.8,6410.3,130.0,6884.5,144.4,6056.6,193.0,6467.6,71.6,7621.1,286.0,5958.6,320.7
2336,2337,WhiteMage,https://www.fflogs.com/reports/T64rvfDnFLHCKcp8#fight=12&type=damage-done,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,6464.3,1144.1,5889.0,127.6,7402.8,143.9,6041.8,192.1,7200.1,71.6,7224.4,286.0,6026.6,323.0
2337,2338,WhiteMage,https://www.fflogs.com/reports/1fQ2WgJhqxRVmBL7#fight=13&type=damage-done,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,6367.4,1142.7,5837.4,129.7,7759.8,142.8,5779.1,193.0,5645.0,71.6,7224.7,286.0,6067.2,319.7
2338,2339,WhiteMage,https://www.fflogs.com/reports/jNbgY9nF21wMa7R3#fight=19&type=damage-done,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,6496.6,1139.6,6076.5,130.6,7710.2,139.5,6407.0,189.0,6180.9,71.6,7555.2,286.1,5747.9,322.9
2339,2340,WhiteMage,https://www.fflogs.com/reports/VCXjN7v4H1Jp6gwq#fight=19&type=damage-done,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,6494.8,1145.2,6012.4,130.0,7356.8,145.1,6326.8,192.6,5572.7,71.5,7268.0,285.8,6226.7,320.2
2340,2341,WhiteMage,https://www.fflogs.com/reports/GAygw7VY8TP16CFQ#fight=40&type=damage-done,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,6340.6,1146.3,5996.8,129.6,6847.0,142.4,5821.3,193.6,6809.6,71.6,7202.8,286.1,6045.0,322.9
2341,2342,Scholar,https://www.fflogs.com/reports/1FDRpCcW4YTPLrMK#fight=14&type=damage-done,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,6492.8,1142.3,6418.2,128.6,6225.6,144.0,6886.1,190.4,5706.9,71.6,6996.1,286.1,6302.1,321.5
2342,2343,Astrologian,https://www.fflogs.com/reports/43k1ZWNYGrKdF7Qg#fight=19&type=damage-done,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,6340.3,1138.5,5976.4,126.2,6351.0,144.5,6918.1,188.5,5015.3,71.6,7145.3,286.1,6009.3,321.6
2343,2344,WhiteMage,https://www.fflogs.com/reports/2qNkFtaCVgBpdcT3#fight=1&type=damage-done,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,6491.7,1140.5,6153.1,128.8,7866.1,143.7,6389.9,190.4,5881.9,71.6,7063.7,286.1,5935.4,320.0
2344,2345,WhiteMage,https://www.fflogs.com/reports/8KAhQjLVgPWcZRD1#fight=11&type=damage-done,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,6490.3,1140.1,6221.5,129.0,7472.4,143.4,6190.4,188.4,6819.8,71.6,6764.6,286.0,6156.8,321.7
2345,2346,Scholar,https://www.fflogs.com/reports/GChnF14NdWwbZjLM#fight=12&type=damage-done,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,6487.0,1136.2,5998.6,129.3,6065.5,140.9,7310.7,185.9,5357.7,71.6,7684.0,286.1,6016.5,322.5
2346,2347,WhiteMage,https://www.fflogs.com/reports/H1Gxb4apmvjFy7Ph#fight=8&type=damage-done,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,6486.8,1144.9,5692.2,129.0,7988.4,144.0,6104.0,191.5,7855.0,71.6,6807.0,286.0,5996.0,322.8
2347,2348,WhiteMage,https://www.fflogs.com/reports/t21PWf378KmkLqYj#fight=14&type=damage-done,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,6483.3,1146.6,5650.7,130.1,7695.5,143.9,5894.4,192.4,6315.4,71.5,7351.5,286.1,6285.1,322.5
2348,2349,Astrologian,https://www.fflogs.com/reports/QrC6ApGXYcyPLdgM#fight=31&type=damage-done,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,6481.7,1137.9,6358.2,127.7,7204.9,141.3,6609.3,189.4,4948.9,71.6,7410.5,286.1,5976.2,321.9
2349,2350,Sage,https://www.fflogs.com/reports/4nThPqdAYkargNcv#fight=5&type=damage-done,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,6481.5,1132.2,6191.6,130.2,7000.0,137.4,6208.7,190.5,6593.5,71.6,7152.3,286.1,6182.3,316.4
2350,2351,WhiteMage,https://www.fflogs.com/reports/fbFqr91CZRgjLYBv#fight=19&type=damage-done,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,6477.7,1141.8,6146.9,129.5,7249.2,141.9,6595.1,191.6,6038.9,71.6,7094.1,285.9,5998.3,321.3
2351,2352,WhiteMage,https://www.fflogs.com/reports/JhpKGjBDT1NV7vk9#fight=3&type=damage-done,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,6475.6,1139.9,5870.2,129.2,7696.0,141.7,5944.4,190.9,6340.2,71.6,7233.1,285.9,6184.1,320.5
2352,2353,WhiteMage,https://www.fflogs.com/reports/JrnRGVM3mFT7Kf8h#fight=8&type=damage-done,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,6475.0,1143.0,5930.2,130.0,7796.8,142.6,6542.2,189.7,6494.8,71.6,6998.2,286.0,5852.3,323.1
2353,2354,Astrologian,https://www.fflogs.com/reports/ckampHR4gGxP1rX2#fight=9&type=damage-done,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,6473.1,1142.1,6335.6,128.2,6297.8,142.0,6716.8,192.7,5543.6,71.6,7181.7,286.2,6276.4,321.5
2354,2355,Astrologian,https://www.fflogs.com/reports/3K1ywhWLVQZJbpPG#fight=12&type=damage-done,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,6471.5,1139.7,6076.1,128.5,7116.1,144.5,6023.1,191.0,7566.9,71.6,7176.4,286.0,6036.5,318.1
2355,2356,WhiteMage,https://www.fflogs.com/reports/QAjrh7yYktbzRc4B#fight=13&type=damage-done,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,6469.9,1148.2,6379.7,130.2,7735.8,144.7,5980.9,192.8,6723.1,71.6,7430.8,286.1,5689.4,322.7
2356,2357,WhiteMage,https://www.fflogs.com/reports/pmaq6Ctz3A2nWV7G#fight=7&type=damage-done,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,6469.2,1134.2,6043.2,128.9,8157.3,137.6,5889.2,191.5,7060.6,71.6,7134.0,285.9,5843.6,318.7
2357,2358,Astrologian,https://www.fflogs.com/reports/d9nFqD3aJjGBvW47#fight=31&type=damage-done,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,6466.6,1140.1,5820.3,129.9,6955.5,144.0,6513.9,188.3,5218.0,71.6,7515.1,286.1,6233.1,320.2
2358,2359,WhiteMage,https://www.fflogs.com/reports/KcWYj1twMmT76C4P#fight=26&type=damage-done,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,6463.5,1138.5,5769.8,128.0,7379.3,143.7,6585.5,191.8,7017.0,71.6,6890.4,285.9,5976.3,317.5
2359,2360,WhiteMage,https://www.fflogs.com/reports/Lg6n2h8Vq14JR9XY#fight=2&type=damage-done,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,6462.1,1135.4,5859.8,129.6,8897.1,138.9,6061.7,190.4,6602.0,71.5,6728.3,286.0,5805.7,319.0
2360,2361,WhiteMage,https://www.fflogs.com/reports/WabrdX1j7ckHQp8V#fight=7&type=damage-done,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,6459.2,1146.5,6104.4,128.3,7623.5,144.7,6093.6,194.4,6267.3,71.6,7242.9,286.0,5962.0,321.6
2361,2362,WhiteMage,https://www.fflogs.com/reports/TpQYAWcwH73ykaNt#fight=19&type=damage-done,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,6457.4,1141.4,5921.9,127.6,8049.4,141.3,6089.4,192.6,6108.0,71.6,7392.3,286.1,5830.0,322.2
2362,2363,WhiteMage,https://www.fflogs.com/reports/RLjHpQCaVFm7qZD6#fight=23&type=damage-done,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,6455.5,1143.6,5638.1,131.0,7920.3,143.8,6061.9,193.3,6914.1,71.5,6974.4,285.9,6081.9,318.1
2363,2364,WhiteMage,https://www.fflogs.com/reports/wcJbq93tdCTxLfHB#fight=19&type=damage-done,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,6361.9,1142.0,5224.1,130.1,6944.8,141.9,6212.8,191.9,6468.8,71.6,7309.2,286.0,6223.9,320.6
2364,2365,Scholar,https://www.fflogs.com/reports/PzGLrXQkpvg2Dcn4#fight=39&type=damage-done,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,6433.2,1142.5,6415.4,128.2,7057.1,144.5,5840.7,191.4,7034.4,71.7,7221.5,286.0,5973.9,320.8
2365,2366,Astrologian,https://www.fflogs.com/reports/7xdn3C9yptYh1BNz#fight=8&type=damage-done,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,6451.7,1140.1,6068.5,127.0,7109.9,144.1,5971.1,190.8,7188.2,71.5,7633.1,286.0,5843.4,320.6
2366,2367,WhiteMage,https://www.fflogs.com/reports/CpnrQVyjxJdkLBvY#fight=10&type=damage-done,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,6451.7,1136.1,5708.5,125.6,7548.5,143.1,5951.3,187.3,7809.7,71.5,7310.7,286.1,5878.6,322.4
2367,2368,WhiteMage,https://www.fflogs.com/reports/cWHzdrCKLMTfGtvQ#fight=37&type=damage-done,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,6451.0,1137.0,5755.3,128.6,7908.2,141.1,6403.6,190.4,6846.7,71.6,6904.8,286.0,5867.5,319.3
2368,2369,Scholar,https://www.fflogs.com/reports/xJHnG9gzZL3jM7rT#fight=22&type=damage-done,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,6448.9,1143.6,6524.3,129.2,6477.0,143.8,6551.1,191.4,5371.6,71.6,7252.1,286.0,6128.2,321.7
2369,2370,WhiteMage,https://www.fflogs.com/reports/AYtDfvNacybQx7FG#fight=2&type=damage-done,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,6445.6,1144.7,6206.6,129.3,7452.5,143.2,5876.0,192.9,8918.3,71.6,6644.7,285.9,5854.4,321.9
2370,2371,WhiteMage,https://www.fflogs.com/reports/a:jN8FaP6Kw1dBCt9A#fight=6&type=damage-done,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,6445.3,1143.0,5818.5,128.9,8306.1,141.7,6326.4,191.5,5883.6,71.6,7410.4,286.0,5628.9,323.3
2371,2372,WhiteMage,https://www.fflogs.com/reports/YjfhkmtKVWHgGLaZ#fight=24&type=damage-done,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,6444.1,1148.5,5824.1,130.4,7687.8,144.9,5959.0,193.4,6558.9,71.5,7234.0,286.1,6047.6,322.3
2372,2373,WhiteMage,https://www.fflogs.com/reports/YjfhkmtKVWHgGLaZ#fight=24&type=damage-done,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,6444.1,1148.5,5824.1,130.4,7687.8,144.9,5959.0,193.4,6558.9,71.5,7234.0,286.1,6047.6,322.3
2373,2374,Astrologian,https://www.fflogs.com/reports/bWwMQXykRBfjFA48#fight=30&type=damage-done,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,6442.4,1146.0,6109.4,130.1,7346.6,144.3,6116.9,191.5,6780.2,71.6,7144.3,286.0,5959.5,322.5
2374,2375,Astrologian,https://www.fflogs.com/reports/9YwCd83NyTBG2gtP#fight=9&type=damage-done,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,6439.9,1137.7,6432.0,127.3,6969.2,143.6,6557.7,188.6,5014.6,71.6,6884.8,286.0,6199.1,320.6
2375,2376,Astrologian,https://www.fflogs.com/reports/VTHadL4zBMJj2vNn#fight=20&type=damage-done,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,6437.5,1145.4,6066.3,130.2,6800.5,144.9,6461.3,190.3,5418.7,71.6,7236.8,286.0,6225.7,322.3
2376,2377,WhiteMage,https://www.fflogs.com/reports/YDdAWC2xZkRN1qLT#fight=31&type=damage-done,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,6436.6,1144.7,6290.7,128.6,7642.1,144.3,5749.1,193.2,6897.0,71.6,7197.0,285.9,5892.2,321.2
2377,2378,Astrologian,https://www.fflogs.com/reports/vKAJyX7adkrwM14T#fight=12&type=damage-done,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,6416.8,1143.1,5907.1,129.5,6789.2,143.0,5870.6,193.1,7032.8,71.7,7380.2,286.0,6184.1,319.8
2378,2379,Sage,https://www.fflogs.com/reports/GhZD9wNbRgvJ4dL1#fight=16&type=damage-done,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,6429.8,1139.8,6402.5,130.2,7014.4,143.5,6025.2,191.6,6887.4,71.6,7008.0,286.1,6019.1,316.8
2379,2380,WhiteMage,https://www.fflogs.com/reports/9fvJ4rx8yBFKNhpG#fight=8&type=damage-done,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,6428.0,1147.6,5772.7,130.8,7382.2,144.6,6292.7,193.4,6083.5,71.7,7449.9,286.0,5933.6,321.0
2380,2381,WhiteMage,https://www.fflogs.com/reports/p67xHkJVMR3dvnDw#fight=21&type=damage-done,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,6428.0,1145.9,5887.6,130.4,8187.0,143.9,5742.2,192.5,6980.0,71.6,7171.2,285.9,5828.0,321.5
2381,2382,Scholar,https://www.fflogs.com/reports/3WBrgb9VvM4aHNzj#fight=102&type=damage-done,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,6427.5,1139.0,6894.1,125.6,6468.1,143.8,6428.7,191.3,6004.5,71.6,6970.2,286.0,5982.7,320.7
2382,2383,WhiteMage,https://www.fflogs.com/reports/nM4RN7GTDHVBZbk3#fight=26&type=damage-done,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,6427.1,1144.3,6009.3,129.1,7333.5,143.4,6303.7,191.9,6429.4,71.6,7273.7,286.0,5857.6,322.2
2383,2384,Astrologian,https://www.fflogs.com/reports/6nLrwDXqmkBWTgAv#fight=12&type=damage-done,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,6426.9,1140.9,5702.0,128.6,6652.3,143.9,5924.6,191.1,7190.9,71.6,7205.4,286.1,6399.1,319.5
2384,2385,WhiteMage,https://www.fflogs.com/reports/LKGTgJRAprX3DCqm#fight=24&type=damage-done,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,6425.5,1145.0,5893.7,129.3,7827.4,144.1,5891.0,193.1,7711.7,71.6,7205.9,286.1,5709.8,321.0
2385,2386,WhiteMage,https://www.fflogs.com/reports/jCt8cWvn64MkxgG1#fight=2&type=damage-done,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,6425.2,1144.4,6118.5,129.8,6870.3,144.5,5937.8,190.4,6808.7,71.6,7287.7,286.0,6125.2,322.0
2386,2387,WhiteMage,https://www.fflogs.com/reports/RtKpxH6h87BCTd4M#fight=3&type=damage-done,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,6424.7,1144.2,6056.6,129.7,7581.4,145.0,5983.0,192.8,6331.2,71.6,7435.9,286.0,5832.3,319.1
2387,2388,WhiteMage,https://www.fflogs.com/reports/wQrJKyMFkmPAvtjW#fight=15&type=damage-done,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,6321.8,1144.8,5945.6,128.7,7743.7,142.5,5841.6,193.1,6552.2,71.7,6868.8,286.0,5844.2,322.9
2388,2389,WhiteMage,https://www.fflogs.com/reports/a:pPzhGJwgXfbrkR46#fight=8&type=damage-done,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,6297.6,1141.7,5893.5,128.6,7394.2,143.5,6266.2,190.0,6073.4,71.6,7516.3,286.0,5428.2,322.0
2389,2390,Scholar,https://www.fflogs.com/reports/WAXrxhgZkBqMwK9f#fight=10&type=damage-done,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,6418.7,1139.8,6633.9,128.4,7031.9,139.9,6134.0,191.7,6577.7,71.6,6989.4,286.0,5889.2,322.2
2390,2391,WhiteMage,https://www.fflogs.com/reports/NGM7ZzkCL892yXxf#fight=42&type=damage-done,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,6416.8,1140.3,6023.1,129.1,7068.3,141.9,6371.4,191.9,7308.0,71.4,7231.1,285.9,5731.9,320.1
2391,2392,WhiteMage,https://www.fflogs.com/reports/9zMHTK8pGwjDAdBR#fight=90&type=damage-done,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,6415.6,1144.7,6108.3,128.6,7632.2,142.8,6547.7,193.0,5809.8,71.7,6459.2,286.1,6066.0,322.6
2392,2393,WhiteMage,https://www.fflogs.com/reports/1KMRA6q8xNTdDwX2#fight=22&type=damage-done,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,6260.0,1143.8,5743.4,130.2,8256.1,139.3,5732.2,193.4,7221.5,71.6,7288.4,286.1,5253.9,323.2
2393,2394,Astrologian,https://www.fflogs.com/reports/B1Wkyb8Jz3ZrRcFx#fight=9&type=damage-done,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,6413.8,1133.4,5833.5,128.3,6845.0,143.7,6415.7,184.4,6656.0,71.6,7288.8,286.1,5980.1,319.4
2394,2395,Scholar,https://www.fflogs.com/reports/M6PpyvkK3rh29XzV#fight=3&type=damage-done,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,6413.5,1136.3,6381.8,129.1,6490.0,138.8,6551.8,190.3,5423.3,71.6,6991.7,286.1,6207.3,320.4
2395,2396,WhiteMage,https://www.fflogs.com/reports/wNLXvdmVFGM8xnZA#fight=14&type=damage-done,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,6276.0,1139.4,5931.4,128.8,8104.3,142.1,5850.6,191.7,7000.2,71.6,6398.2,286.1,5696.9,319.2
2396,2397,Astrologian,https://www.fflogs.com/reports/yMNZLmJBAXkV7rj9#fight=8&type=damage-done,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,6273.7,1138.9,6057.5,127.7,6574.8,142.5,6091.3,190.3,5253.8,71.6,6992.7,286.0,6179.7,320.8
2397,2398,WhiteMage,https://www.fflogs.com/reports/JvzyZkDhtj91XbRV#fight=35&type=damage-done,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,6400.6,1140.9,5955.4,128.3,7234.3,143.9,6264.3,191.8,6314.2,71.6,6787.5,286.0,6142.8,319.4
2398,2399,WhiteMage,https://www.fflogs.com/reports/fXPCKVJ8q2GcmWwF#fight=34&type=damage-done,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,6397.7,1145.5,5903.2,129.8,7609.9,143.8,6370.2,192.4,5334.2,71.6,6897.9,286.1,6080.2,321.7
2399,2400,WhiteMage,https://www.fflogs.com/reports/rqpJLBja6fGnVx9Y#fight=11&type=damage-done,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,6394.2,1145.8,6031.4,129.4,7461.4,145.4,6105.1,191.9,5334.2,71.8,7142.2,286.0,6090.5,321.3
2400,2401,Astrologian,https://www.fflogs.com/reports/bcAhCrQH1t6NvyJg#fight=111&type=damage-done,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,6369.8,1138.5,5936.4,128.9,6938.8,141.9,6568.8,187.5,5562.4,71.6,6836.1,286.0,6137.8,322.6
2401,2402,Scholar,https://www.fflogs.com/reports/DyGdKFApZCk3vJHM#fight=55&type=damage-done,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,6392.7,1139.1,6293.6,127.9,6846.8,141.9,5789.6,189.8,7465.6,71.6,7171.0,286.1,5963.3,321.8
2402,2403,Astrologian,https://www.fflogs.com/reports/fcPtnC37gxyBXmMR#fight=4&type=damage-done,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,6392.2,1141.8,5805.0,128.7,6635.8,143.3,6649.2,191.0,5254.1,71.8,7152.8,285.9,6243.7,321.1
2403,2404,Scholar,https://www.fflogs.com/reports/tkG84Z2NbwYzvRmx#fight=12&type=damage-done,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,6388.6,1144.7,5874.6,129.9,6566.3,144.6,6265.8,192.3,5205.3,71.6,7506.8,286.0,6275.7,320.3
2404,2405,WhiteMage,https://www.fflogs.com/reports/zcBWTXFqkHtK9bC2#fight=8&type=damage-done,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,6386.8,1144.6,5753.5,129.7,7846.4,144.3,6061.6,191.2,6321.4,71.4,7011.6,286.1,5931.6,321.8
2405,2406,WhiteMage,https://www.fflogs.com/reports/XfBrQT1bFWVwqLCY#fight=4&type=damage-done,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,6386.7,1145.8,5807.1,129.7,7409.0,143.1,5875.6,193.5,7400.4,71.7,6780.2,286.0,6116.0,321.8
2406,2407,WhiteMage,https://www.fflogs.com/reports/vjGCxDrJbNWLhKca#fight=68&type=damage-done,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,6386.6,1142.8,5665.6,128.9,7872.8,143.8,5441.2,190.3,7579.5,71.6,7246.6,285.9,5943.9,322.4
2407,2408,Sage,https://www.fflogs.com/reports/FzTyR48WBvnp9V2d#fight=2&type=damage-done,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,6372.9,1137.6,6628.4,130.1,7060.4,142.9,6283.9,188.4,6240.1,71.6,6703.4,285.9,5848.7,318.6
2408,2409,Astrologian,https://www.fflogs.com/reports/PLfw9FHNJVbBdngZ#fight=29&type=damage-done,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,6384.2,1148.0,6173.8,130.2,6692.4,144.0,6574.2,193.1,5052.0,71.6,7510.7,286.0,5910.4,323.2
2409,2410,WhiteMage,https://www.fflogs.com/reports/8jX9YxvTVGDqLHFg#fight=10&type=damage-done,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,6383.4,1147.1,6164.6,129.2,6892.8,144.0,6373.1,193.8,6846.8,71.5,6917.5,285.9,5893.6,322.7
2410,2411,Astrologian,https://www.fflogs.com/reports/ykfChdTVRMrZ2wPX#fight=5&type=damage-done,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,6380.1,1138.8,6268.5,129.7,6384.3,141.4,6097.2,189.9,5750.7,71.6,7435.0,286.0,6160.0,320.2
2411,2412,Astrologian,https://www.fflogs.com/reports/6BgTYjc2J8NLqWQ4#fight=7&type=damage-done,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,6167.0,1146.4,6132.3,129.7,6180.3,143.9,5968.3,191.9,6269.8,71.6,7028.5,286.0,5813.0,323.3
2412,2413,WhiteMage,https://www.fflogs.com/reports/Gt89zaywvYMNFrkP#fight=29&type=damage-done,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,6376.2,1141.3,5948.5,128.6,7516.0,142.2,6327.1,192.0,5533.6,71.4,7377.6,286.0,5759.5,321.1
2413,2414,WhiteMage,https://www.fflogs.com/reports/32N41qJzrTbWnXjw#fight=10&type=damage-done,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,6374.6,1147.4,5546.9,130.6,7080.9,143.5,5840.1,194.0,7590.4,71.6,6983.2,286.1,6219.3,321.6
2414,2415,WhiteMage,https://www.fflogs.com/reports/PKY4tBXQwpgdzJGx#fight=4&type=damage-done,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,6374.6,1134.4,5539.3,129.6,7422.1,140.4,6253.0,190.1,6069.5,71.6,7142.8,286.0,6055.8,316.7
2415,2416,Astrologian,https://www.fflogs.com/reports/mFcGjXTdgHD7Nn8B#fight=3&type=damage-done,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,6373.7,1144.8,6002.9,129.8,6116.2,144.5,6344.0,192.0,5475.1,71.6,7094.8,286.1,6480.6,320.9
